,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
87,88,307.72911206065754,13.60225457357938,,301,312,6,20,97.0,2.1403647295873,1.5172338369937484,87.30409590350705,0.705342210881437,0.0,12.86635700405148,0.0,254.72119087802233,,0.29113304100918447,4.368543342443213
88,89,288.28630430005074,15.631049841608,,284,293,11,19,66.0,1.7061977976210458,0.9421165158657102,31.266553224235643,0.8337294974537054,0.0,114.08244287606288,0.0,1048.8473885790604,,0.44782690659939617,3.2453377948373827
89,90,295.84851053873825,19.29594964697101,,291,302,16,22,63.0,1.8971745893093985,0.9631307201137979,11.884516683937168,0.8615540615627519,0.0,31.119616218182557,0.0,355.0215033654865,,0.49233416600609614,3.5427687305434152
90,91,308.689313788024,24.48048241094515,,303,313,18,30,97.0,1.8079655036663391,1.0221031311847524,73.83368237339394,0.824862560192079,0.0,255.78282247773132,0.0,1809.3525638996807,,0.43466668522599095,3.458233460243664
91,92,309.2279602729009,35.51497754353206,,306,313,31,40,56.0,1.4916751412572882,1.1319977083294948,56.41539474364725,0.6512341752752211,0.0,59.10409181463853,0.0,372.5721262817195,,0.24112316615039397,3.1180314128955473
92,93,311.0819961575081,38.921602568563515,,308,315,37,42,37.0,1.064235882889629,0.802000046419934,17.4551483287805,0.6573420209615664,0.0,52.996349126209566,0.0,148.4842735711869,,0.24640762511941272,2.218911635144395
93,94,349.9050849264987,10.402165126889097,,346,353,8,13,40.0,1.2946231360216804,0.9217948451041584,8.018870825939953,0.7021613146041917,0.0,26.249218039767808,0.0,119.44346276606356,,0.2879821011566399,2.646295387101469
94,95,356.1147243093986,11.734316368159174,,352,359,8,15,48.0,1.3251954710733311,0.9623614535149142,33.74542679127265,0.6874799090758243,0.0,137.22428822836224,0.0,618.6136758660033,,0.2737966024472922,2.7270618799465667
95,96,285.6487298080513,29.5075108297687,,281,290,25,34,77.0,1.4940655205311095,1.1878951847954629,52.441487150894176,0.6065102112611315,0.0,175.796894973181,0.0,1060.8143977707643,,0.20492430320379085,3.178277309747079
96,97,284.3723118855848,38.85633195602541,,281,289,33,43,79.0,1.295157497449219,1.0028586153748742,89.58510015035797,0.6328015408256086,0.0,1763.2930377955834,0.0,10866.804321003432,,0.22568597460156026,2.7275070245700133
97,98,96.06794385836761,48.651031651553296,,93,99,45,52,51.0,1.3237394212995925,1.0110549705081795,75.06010774128278,0.6454683633554683,0.0,55.234699969809185,0.0,281.02295129765116,,0.23621299310134047,2.7735532977793182
98,99,103.8085583950768,56.0733528019631,,100,107,53,59,53.0,1.2448854074079543,1.1966248443298226,-53.12727738651957,0.27573766418938755,0.0,22.07262773073019,0.0,203.38796817812775,,0.03876707268873658,2.8752201815517937
99,100,76.70095340710623,64.7317188238358,,75,79,63,66,17.0,0.8630923851905843,0.6956039774524826,-20.407490615361613,0.5919920205810936,0.0,0.678697593657413,0.0,1.739413450945887,,0.1940561759227173,1.8457894269477617
100,101,68.86007862862427,68.90682760571002,,65,74,66,72,58.0,1.2177586374693463,0.8250688564922716,-7.096447281661065,0.7354944981238264,0.0,184.90069939038221,0.0,442.1898198438547,,0.32246930458496514,2.4492815516359663
101,102,83.05455648635754,69.37549037261459,,79,86,66,73,56.0,1.1174839165337374,1.009743601194833,40.96008760324258,0.42840527638822173,0.0,70.54017677004299,0.0,393.34627746983904,,0.09641330290739047,2.5078294208192284
102,103,149.2617327991675,112.93532835891628,,145,153,108,117,63.0,1.060537603318971,0.9619438754022932,-70.51378375798998,0.4210569582286925,0.0,8880.010106087157,0.0,46765.134419000744,,0.09296580112588848,2.3841177977437127
103,104,159.1312447279981,115.24372106014128,,156,162,112,118,40.0,1.1207106237080346,0.9609577578403072,-18.57000518578754,0.5145606993578995,0.0,365.4549987121881,0.0,2063.850056110465,,0.14254604399051896,2.4581840658093235
104,105,155.57167199294327,115.19831482678435,,154,156,113,117,14.0,0.7374406253778346,0.5950189794830136,88.17990813243543,0.5907285582914119,0.0,186.76960405800975,0.0,349.2352970591667,,0.19312964460270943,1.5777876510579303
105,106,139.34557362522784,119.16406083061801,,133,145,114,125,106.0,1.9472149178581655,1.2685484707435077,-52.80648781233238,0.7586759975369547,0.0,73.82157101235491,0.0,999.2455649650462,,0.3485318651220869,3.869672691546626
106,107,288.7895769179231,113.89159468458935,,286,293,111,120,59.0,1.240485477258582,0.9668008566800865,45.04997347275751,0.6265602653056097,0.0,169.24588045424545,0.0,759.176546771313,,0.22062702514125876,2.6187822945299604
107,108,297.9333458396264,117.91664058196679,,292,302,115,121,62.0,1.4119292185860097,0.984065752850326,-6.239679064807886,0.7171047972188589,0.0,177.61849748500282,0.0,730.7141909913378,,0.30303464232022315,2.865695795954017
