,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
119,120,214.14976848259997,126.27683877985992,,211,217,124,131,41.0,1.2120677040675722,0.8032733978654967,68.20708128434154,0.7488585984168051,0.0,71.26491863798269,0.0,193.37446914107105,,0.33727019112068135,2.421206383534094
120,121,321.9570082866631,130.9364707543043,,318,326,128,134,54.0,1.3629065222743142,1.024677394590223,14.778625996199988,0.6593541670980224,0.0,14.004690893582318,0.0,116.62066696435906,,0.24816751710871576,2.8392323924485496
121,122,327.74584972237966,136.4781120825554,,326,329,135,138,16.0,0.7719938753788937,0.7001697831182943,62.27400987450291,0.42121057332276196,0.0,1.1403032949032252,0.0,2.8497259785746936,,0.09303712704371947,1.7354019380170715
122,123,239.44906923694094,143.8767377991057,,235,247,141,147,72.0,1.7308385922211895,1.0018173718710592,-4.196025772579993,0.8154662550085814,0.0,164.03775192368641,0.0,1173.6040398621694,,0.42119538102890086,3.3299854372899524
123,124,233.17254258178053,145.41723860814324,,230,236,143,148,35.0,1.2374211357179072,0.7788263322216633,-15.221256137944335,0.777085763220622,0.0,118.64839555427733,0.0,565.5482390639244,,0.3706052775882026,2.434581882163479
124,125,84.62605592751677,196.78806768970534,,79,90,192,204,115.0,2.055177154742987,1.5759301311366314,8.524834101249803,0.6418743023956177,0.0,30.146160141654963,0.0,520.5964124411677,,0.23319012791687466,4.312378584490917
125,126,71.56500247326223,202.07893849202887,,68,78,194,206,95.0,2.0667067654956885,0.9322112428147876,-47.75125142860424,0.8924930195092313,0.0,423.3528834608126,0.0,2137.3186927122447,,0.5489387955861258,3.7751719155018346
126,127,272.23658420697006,267.32945410799584,,268,276,263,271,54.0,1.2139018319180335,1.0283621486495156,60.631472239831055,0.5313469706417802,0.0,196.51106962818503,0.0,763.0353159230589,,0.15284570662139518,2.649086920854659
127,128,273.22275794076614,270.3002138962425,,271,276,269,274,28.0,0.9695410498818051,0.7049465457208544,5.76889653728223,0.686538940371801,0.0,227.73078802990142,0.0,341.59528220230584,,0.27290696375693113,1.9960204527544418
128,129,45.15660473748208,310.54612751315864,,42,49,306,314,65.0,1.3661029748991667,1.2221466635708158,79.9926714184637,0.4468224637541267,0.0,56.658032531092054,0.0,353.02413806148127,,0.10537735000465565,3.0521410282409267
129,130,45.42875751230159,318.76998717467546,,42,49,315,322,53.0,1.12851242734601,0.9413006576569769,71.39782948292306,0.55160194952698,0.0,201.98920021758963,0.0,608.279453620688,,0.1658925193489541,2.446966936773538
130,131,307.4084133106156,333.8262839979055,,304,311,330,338,51.0,1.19610622136751,0.8057313871284363,-42.87326605539853,0.7390700088452296,0.0,294.22989607797473,0.0,723.418418823197,,0.32637137677685313,2.4013814503056765
131,132,296.7902467847686,340.04316288288777,,292,305,334,344,95.0,1.932144826577102,0.9712831544572008,-28.444506516335323,0.8644627568975367,0.0,367.957872568524,0.0,3441.203543931577,,0.49730313116440605,3.600863505654997
132,133,355.86325358293925,360.52119203752517,,350,360,357,364,60.0,1.1020652284307062,0.9267044505063424,-9.937421479667616,0.5412218287302271,0.0,5599.559846684821,0.0,29734.76129309751,,0.15912014407175334,2.3976005386871697
133,134,342.99361034201723,363.04655251901227,,339,349,359,366,69.0,1.5968420951513242,1.0922350928395412,28.29567637407553,0.7294848853709814,0.0,26.416146079964047,0.0,230.18054594836235,,0.31600306870916006,3.2214085283828227
